name,sale,lot,position,dealer,year,origin_author,origin_cat,school_pntg,diff_origin,logprice,price,count,subject,authorstandard,artistliving,authorstyle,author,winningbidder,winningbiddertype,endbuyer,Interm,type_intermed,Height_in,Width_in,Surface_Rect,Diam_in,Surface_Rnd,Shape,Surface,material,mat,materialCat,quantity,nfigures,engraved,original,prevcoll,othartist,paired,figures,finished,lrgfont,relig,landsALL,lands_sc,lands_elem,lands_figs,lands_ment,arch,mytho,peasant,othgenre,singlefig,portrait,still_life,discauth,history,allegory,pastorale,other
L1774-39,L1774,39,0.291044776,R,1774,D/FL,D/FL,D/FL,0,4.836281907,126,1,Femme et veillard,"Bol, Ferdinand",0,n/a,Ferdinand Bol,"Fleury, de",U,U,0,,33,50,1650,,,squ_rect,1650,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-40,L1774,40,0.298507463,R,1774,D/FL,D/FL,D/FL,0,6.758094504,861,1,Home et femme table bndicte,"Bega, Cornelis Pieterszoon",0,n/a,Corneille Bga,"Sollier, Claude-Florentin",D,D,0,,12.5,9.5,118.75,,,squ_rect,118.75,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-41a,L1774,41,0.305970149,R,1774,D/FL,D/FL,D/FL,0,7.824046011,2500,1,"(2) Hommes,animx, paysage. Rochers","Berchem, Nicolaes Pieterszoon",0,n/a,Nicolas Berghem,"Donjeux, Vincent",D,D,0,,24,30,720,,,squ_rect,720,tableau,ta,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-41b,L1774,41,0.305970149,R,1774,D/FL,D/FL,D/FL,0,7.824046011,2500,1,"(2) Hommes,animx, paysage. Rochers","Berchem, Nicolaes Pieterszoon",0,n/a,Nicolas Berghem,"Donjeux, Vincent",D,D,0,,24,30,720,,,squ_rect,720,tableau,ta,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-42,L1774,42,0.313432836,R,1774,D/FL,D/FL,D/FL,0,7.528331767,1860,1,Femme assise rocher satyr dorm genx,"Berchem, Nicolaes Pieterszoon",0,n/a,Nicolas Berghem,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,25.5,21,535.5,,,squ_rect,535.5,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-43,L1774,43,0.320895522,R,1774,D/FL,D/FL,D/FL,0,6.684611728,800,1,Vingt animaux,"Potter (Pa), Paulus",0,n/a,Paulus Potter,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,15,19,285,,,squ_rect,285,toile,t,canvas,1,25,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-44,L1774,44,0.328358209,R,1774,D/FL,D/FL,D/FL,0,4.804021045,122,1,Fete de Village,"Bredael (P), Peeter van",0,n/a,Pierre Van Bredael ,"Dulac, Antoine-Charles",D,D,0,,9.5,13.5,128.25,,,squ_rect,128.25,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L1774-45,L1774,45,0.335820896,R,1774,D/FL,D/FL,D/FL,0,7.038783541,1140,1,Choc e Cavalerie,"Meulen, Adam Frans van der",0,n/a,AF vander Meulen,"Paillet, Alexandre-Joseph for Merle, Charles-Louis de Beauchamp, comte de",DC,C,1,D,21.5,27,580.5,,,squ_rect,580.5,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1774-46,L1774,46,0.343283582,R,1774,D/FL,D/FL,D/FL,0,7.090076836,1200,1,Forest avec voyageurs,"Ruisdael, Jacob van",0,n/a,Jacques Ruisdaal,"Paillet, Alexandre-Joseph for Veri, Louis-Gabriel, marquis de",DC,C,1,D,21,29,609,,,squ_rect,609,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-48,L1774,48,0.358208955,R,1774,D/FL,D/FL,D/FL,0,6.586171655,725,1,Simon d'Athne nymphes Diane,"Breenbergh, Bartolomeus",0,n/a,Batholom Breenberg,"Lebrun, Jean-Baptiste-Pierre; Dubois",D,D,0,,23,32,736,,,squ_rect,736,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
L1774-49,L1774,49,0.365671642,R,1774,D/FL,D/FL,D/FL,0,4.025351691,56,1,Paysage et vue de riviere,"Gysels, Pieter",0,n/a,Pierre Gyzen,Richard (Lyon),C,C,0,,7.5,9.5,71.25,,,squ_rect,71.25,cuivre,c,copper,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-50,L1774,50,0.373134328,R,1774,D/FL,D/FL,D/FL,0,6.70930434,820,1,Chambre dame joue basse de viole,"Netscher, Caspar",0,n/a,Gaspard Netscher,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,17,15,255,,,squ_rect,255,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-51,L1774,51,0.380597015,R,1774,D/FL,D/FL,D/FL,0,8.229511119,3750,1,Voyageurs et edifices,"Dujardin, Karel",0,n/a,Carle du Jardin,"Donjeux, Vincent",D,D,0,,22,27,594,,,squ_rect,594,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-52,L1774,52,0.388059701,R,1774,D/FL,D/FL,D/FL,0,7.104144093,1217,1,Tbl clair par un effet de soleil (p.23),"Dujardin, Karel",0,n/a,Carle du Jardin,Quenet,D,D,0,,17,15,255,,,squ_rect,255,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1774-53,L1774,53,0.395522388,R,1774,D/FL,D/FL,D/FL,0,5.308267697,202,1,Jeune Matelot,"Corneliszoon van Slingeland, Pieter",0,n/a,Pierre van Slingelandt,"Sollier, Claude-Florentin",D,D,0,,7,6,42,,,squ_rect,42,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-54,L1774,54,0.402985075,R,1774,D/FL,D/FL,D/FL,0,5.937536205,379,1,La justice & la Paix,"Lairesse, Grard de",0,n/a,Gerard de Lairesse,Dubois,D,D,0,,49,51,2499,,,squ_rect,2499,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1774-55,L1774,55,0.410447761,R,1774,D/FL,D/FL,D/FL,0,6.192362489,489,1,Minerve,"Lairesse, Grard de",0,n/a,Gerard de Lairesse,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,49,51,2499,,,squ_rect,2499,n/a,n/a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
L1774-56,L1774,56,0.417910448,R,1774,D/FL,D/FL,D/FL,0,7.524021415,1852,1,Femme consulte mdcin,"Neer (E), Eglon van der",0,n/a,Eglon Vander Neer,"Rmy, Pierre; Sollier, Claude-Florentin",D,D,0,,23,19.5,448.5,,,squ_rect,448.5,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-57,L1774,57,0.425373134,R,1774,D/FL,D/FL,D/FL,0,6.040254711,420,1,Femme assise a genoux,"Neer (E), Eglon van der",0,n/a,Eglon Vander Neer,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,11,10.5,115.5,,,squ_rect,115.5,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-58,L1774,58,0.432835821,R,1774,D/FL,D/FL,D/FL,0,6.779921907,880,1,Femme vetu satin blanc,"Hofmann (S), Samuel",0,n/a,Samuel Hofman,"Rmy, Pierre for Boileau, Nicolas-Franois-Jacques",DD,D,1,D,25,22,550,,,squ_rect,550,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L1774-59,L1774,59,0.440298507,R,1774,D/FL,D/FL,D/FL,0,7.745002804,2310,1,Auberge Hollandoise,"Ostade (I), Isack van",0,n/a,Isaac Ostade,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,38,48,1824,,,squ_rect,1824,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-60,L1774,60,0.447761194,R,1774,D/FL,D/FL,D/FL,0,4.564348191,96,1,Interieur avex six paysans,"Ostade (I), Isack van",0,n/a,Isaac Ostade,Quenet,D,D,0,,8,6,48,,,squ_rect,48,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L1774-61,L1774,61,0.455223881,R,1774,D/FL,D/FL,D/FL,0,4.941642423,140,1,Coversation Homme et femme,"Gelder, Arent de",0,n/a,Arnould de Gelder,"Flourieux, de",U,U,0,,33,50,1650,,,squ_rect,1650,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-62a,L1774,62,0.462686567,R,1774,D/FL,D/FL,D/FL,0,4.65396035,105,1,(2) Danse Satyrs et Bacchantes,"Verkolje I (JJ), Jan Johannes",0,n/a,Jean Verkolie,Richard (Lyon),C,C,0,,10,10,100,,,squ_rect,100,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-62b,L1774,62,0.462686567,R,1774,D/FL,D/FL,D/FL,0,4.65396035,105,1,(2) Danse Satyrs et Bacchantes,"Verkolje I (JJ), Jan Johannes",0,n/a,Jean Verkolie,Richard (Lyon),C,C,0,,10,10,100,,,squ_rect,100,n/a,n/a,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-63,L1774,63,0.470149254,R,1774,D/FL,D/FL,D/FL,0,5.075173815,160,1,Venus et l'Amour,"Verkolje I (JJ), Jan Johannes",0,n/a,Jean Verkolie,"Rmy, Pierre; Boileau, Nicolas-Franois-Jacques",D,D,0,,18,13,234,,,squ_rect,234,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-64,L1774,64,0.47761194,R,1774,D/FL,D/FL,D/FL,0,6.436150368,624,1,Dama  sa toilette,"Moor (C), Carel de",0,n/a,Charles de Moor,"Rmy, Pierre",E,E,0,,11.5,10.5,120.75,,,squ_rect,120.75,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-65,L1774,65,0.485074627,R,1774,D/FL,D/FL,D/FL,0,6.634633358,761,1,Simon d'Anthne avec nymphes Diane,"Mieris (W), Willem van",0,n/a,Willem van Mieris,"Rmy, Pierre for Boileau, Nicolas-Franois-Jacques",DD,D,1,D,24,20,480,,,squ_rect,480,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
L1774-66,L1774,66,0.492537313,R,1774,D/FL,D/FL,D/FL,0,5.703782475,300,1,Fille tenant livre de musique,"Mieris (W), Willem van",0,n/a,Willem van Mieris,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,9,7,63,,,squ_rect,63,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-67,L1774,67,0.5,R,1774,D/FL,D/FL,D/FL,0,4.86753445,130,1,Venus assise proche d'une arbre,"Mieris (W), Willem van",0,n/a,Willem van Mieris,"Hericourt, d'",U,U,0,,5,6,30,,,squ_rect,30,n/a,n/a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-68a,L1774,68,0.507462687,R,1774,D/FL,D/FL,D/FL,0,6.063785209,430,1,(2) Figures et animaux,"Romeijn, Willem",0,n/a,Wan Romyn,Dubois,D,D,0,,24,28,672,,,squ_rect,672,toile,t,canvas,1,19,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-68b,L1774,68,0.507462687,R,1774,D/FL,D/FL,D/FL,0,6.063785209,430,1,(2) Figures et animaux,"Romeijn, Willem",0,n/a,Wan Romyn,Dubois,D,D,0,,24,28,672,,,squ_rect,672,toile,t,canvas,1,19,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-69,L1774,69,0.514925373,R,1774,D/FL,D/FL,D/FL,0,6.906754779,999,1,Vaches et moutons qui se reposent,"Romeijn, Willem",0,n/a,Wan Romyn,Quenet,D,D,0,,12,14,168,,,squ_rect,168,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-70,L1774,70,0.52238806,R,1774,D/FL,D/FL,D/FL,0,6.486160789,656,1,Reprsent lui-meme,"Tol, Dominicus van",0,n/a,Van Tol,"Langlier, Jacques",D,D,0,,13,10,130,,,squ_rect,130,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
L1774-71,L1774,71,0.529850746,R,1774,D/FL,D/FL,D/FL,0,5.438079309,230,1,Figures dans cave clair pr lumires,"Tol, Dominicus van",0,n/a,Van Tol,"Paillet, Alexandre-Joseph",D,D,0,,15,12,180,,,squ_rect,180,cuivre,c,copper,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-72,L1774,72,0.537313433,R,1774,D/FL,D/FL,D/FL,0,5.488937726,242,1,Concert hommes et femmes,Gerards Family,0,n/a,Gurards,Dubois,D,D,0,,24,20,480,,,squ_rect,480,toile,t,canvas,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-73,L1774,73,0.544776119,R,1774,G,D/FL,D/FL,1,4.564348191,96,1,Pyasage et rochers,"Dietrich, Christian Wilhelm Ernst",0,n/a,Dietricy,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,5,6,30,,,squ_rect,30,bois,b,wood,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-74a,L1774,74,0.552238806,R,1774,I,D/FL,D/FL,1,6.234410726,510,1,(2) Lever et Coucher du soleil,"Casanova (F), Francesco",1,n/a,M Casanova,"Donjeux, Vincent; Dubois",D,D,0,,10.25,16.5,169.125,,,squ_rect,169.125,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-74b,L1774,74,0.552238806,R,1774,I,D/FL,D/FL,1,6.234410726,510,1,(2) Lever et Coucher du soleil,"Casanova (F), Francesco",1,n/a,M Casanova,"Donjeux, Vincent; Dubois",D,D,0,,10.25,16.5,169.125,,,squ_rect,169.125,bois,b,wood,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-75,L1774,75,0.559701493,R,1774,F,D/FL,D/FL,1,6.396929655,600,1,Vue de mer,"Loutherbourg, Philippe Jacques de",1,n/a,M.Loutherburg,Dubois,D,D,0,,12,14,168,,,squ_rect,168,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-76,L1774,76,0.567164179,R,1774,F,F,F,0,7.313220387,1500,1,Sainte Famille,"Poussin, Nicolas",0,n/a,Nicolas Poussin,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,16.5,13.75,226.875,,,squ_rect,226.875,bois,b,wood,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
L1774-77,L1774,77,0.574626866,R,1774,F,F,F,0,4.615120517,101,1,Saint Jean,"Bourdon, Sbastien",0,n/a,Sbastien Bourdon,Unknown,,,,,42,32,1344,,,squ_rect,1344,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
L1774-78,L1774,78,0.582089552,R,1774,F,F,F,0,7.090076836,1200,1,"Architecture, paysage et vue de rivire","Patel I, Pierre",0,n/a,Patel le Pre,"Paillet, Alexandre-Joseph for Merle, Charles-Louis de Beauchamp, comte de",DC,C,1,D,21.5,27,580.5,,,squ_rect,580.5,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-79,L1774,79,0.589552239,R,1774,F,F,F,0,7.090909822,1201,1,Marchands de lgumes,Le Nain Family,0,n/a,Le Nain,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,34,45,1530,,,squ_rect,1530,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-81,L1774,81,0.604477612,R,1774,F,F,F,0,8.273846933,3920,1,Deux jolies femmes,"Raoux, Jean",0,n/a,Jean Raoux,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,25,21,525,,,squ_rect,525,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-82,L1774,82,0.611940299,R,1774,F,F,F,0,5.192956851,180,1,Femme trois quarts,"Raoux, Jean",0,n/a,Jean Raoux,"Rmy, Pierre; Lebrun, Jean-Baptiste-Pierre",E,E,0,,33,26,858,,,squ_rect,858,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-83,L1774,83,0.619402985,R,1774,F,F,F,0,5.192956851,180,1,Fillefait voler chardonneret,"Raoux, Jean",0,n/a,Jean Raoux,"Rmy, Pierre; Lebrun, Jean-Baptiste-Pierre",E,E,0,,33,33,1089,,,squ_rect,1089,n/a,n/a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-84,L1774,84,0.626865672,R,1774,F,F,F,0,5.703782475,300,1,"Pierrot, Mezerin, Scaram, Scapin arlq","Watteau (A), Antoine",0,n/a,Antoine Watteau,"Tolozan, Claude",C,C,0,,48,34,1632,,,squ_rect,1632,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
L1774-85a,L1774,85,0.634328358,R,1774,F,F,F,0,6.752854318,856.5,1,"(2)Homme, femme paysage","Pater, Jean-Baptiste Joseph",0,n/a,Jean Baptiste Pater,"Langlier, Jacques",D,D,0,,19,24,456,,,squ_rect,456,tableau,ta,,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1774-85b,L1774,85,0.634328358,R,1774,F,F,F,0,6.752854318,856.5,1,"(2)Homme, femme paysage","Pater, Jean-Baptiste Joseph",0,n/a,Jean Baptiste Pater,"Langlier, Jacques",D,D,0,,19,24,456,,,squ_rect,456,tableau,ta,,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1774-86a,L1774,86,0.641791045,R,1774,F,F,F,0,6.802394763,900,1,(2) Fete du Mai; Femme parasol ngre,"Pater, Jean-Baptiste Joseph",0,n/a,Jean Baptiste Pater,"Saint-Yves, de",C,C,0,,13,16,208,,,squ_rect,208,tableau,ta,,1,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-86b,L1774,86,0.641791045,R,1774,F,F,F,0,6.802394763,900,1,(2) Fete du Mai; Femme parasol ngre,"Pater, Jean-Baptiste Joseph",0,n/a,Jean Baptiste Pater,"Saint-Yves, de",C,C,0,,13,16,208,,,squ_rect,208,tableau,ta,,1,22,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-87a,L1774,87,0.649253731,R,1774,F,F,F,0,5.247024072,190,1,(2) Chien perdric; Chien courant,"Desportes (AF), Alexandre-Franois",0,n/a,Franois Desportes,"Lebrun, Jean-Baptiste-Pierre for Lambert, John (Chevalier Lambert)",DC,C,1,D,44,59,2596,,,squ_rect,2596,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1774-87b,L1774,87,0.649253731,R,1774,F,F,F,0,5.247024072,190,1,(2) Chien perdric; Chien courant,"Desportes (AF), Alexandre-Franois",0,n/a,Franois Desportes,"Lebrun, Jean-Baptiste-Pierre for Lambert, John (Chevalier Lambert)",DC,C,1,D,44,59,2596,,,squ_rect,2596,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
L1774-88,L1774,88,0.656716418,R,1774,F,F,F,0,6.835184586,930,1,Femme et peroquet,"Tournires (Levrac-Tournires), Robert",0,n/a,Robert Tournier,"Dulac, Antoine-Charles",D,D,0,,14,10.5,147,,,squ_rect,147,toile,t,canvas,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
L1774-89,L1774,89,0.664179104,R,1774,F,F,F,0,5.075173815,160,1,jouant flagelot,"Natoire, Charles-Joseph",1,n/a,Charles Natoire,Godefroy de Villetaneuse,C,C,0,,32,24,768,,,squ_rect,768,toile (ovale),t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
L1774-90,L1774,90,0.671641791,R,1774,F,F,F,0,6.396929655,600,1,Berger jouant flagelot,"Boucher (F), Franois",0,n/a,Franois Boucher,Godefroy de Villetaneuse,C,C,0,,35,52,1820,,,squ_rect,1820,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-91,L1774,91,0.679104478,R,1774,F,F,F,0,5.075173815,160,1,Bacchus et Ariane,"Dumon (le Romain), Jacques",1,n/a,Dumont le Romain,"Donjeux, Vincent; Sollier, Claude-Florentin",D,D,0,,32,24,768,,,squ_rect,768,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-92,L1774,92,0.686567164,R,1774,F,F,F,0,6.908754779,1001,1,Io chang en vach,"Hall (N), Nol",1,n/a,"M Hall, le fils","Lebrun, Jean-Baptiste-Pierre",E,E,0,,39,59,2301,,,squ_rect,2301,toile,t,canvas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L1774-93,L1774,93,0.694029851,R,1774,F,F,F,0,6.735780014,842,1,Jeune fille assise dans son appartmt,"Vien (JM), Joseph-Marie",1,n/a,Joseph-Ma ie Vien,"Rmy, Pierre",E,E,0,,24,20,480,,,squ_rect,480,n/a,n/a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L1774-94a,L1774,94,0.701492537,R,1774,F,F,F,0,8.27512163,3925,1,(2) Naufrages,"Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,"Lebrun, Jean-Baptiste-Pierre for Lambert, John (Chevalier Lambert)",DC,C,1,D,36,48,1728,,,squ_rect,1728,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-94b,L1774,94,0.701492537,R,1774,F,F,F,0,8.27512163,3925,1,(2) Naufrages,"Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,"Lebrun, Jean-Baptiste-Pierre for Lambert, John (Chevalier Lambert)",DC,C,1,D,36,48,1728,,,squ_rect,1728,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-95,L1774,95,0.708955224,R,1774,F,F,F,0,7.762170607,2350,1,Marine,"Vernet (CJ), Claude-Joseph",1,n/a,Joseph Vernet,"Lebrun, Jean-Baptiste-Pierre",E,E,0,,30,35,1050,,,squ_rect,1050,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1774-96a,L1774,96,0.71641791,R,1774,F,F,F,0,5.440250862,230.5,1,(2) Musette; fruits,"Bachelier (JJ), Jean-Jacques",1,n/a,M. Bachelier,"Langlier, Jacques",D,D,0,,24,18,432,,,squ_rect,432,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1774-96b,L1774,96,0.71641791,R,1774,F,F,F,0,5.440250862,230.5,1,(2) Musette; fruits,"Bachelier (JJ), Jean-Jacques",1,n/a,M. Bachelier,"Langlier, Jacques",D,D,0,,24,18,432,,,squ_rect,432,toile,t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1774-97,L1774,97,0.723880597,R,1774,F,F,F,0,6.551080335,700,1,Buste jolie femme Grecque,"Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,Piau,U,U,0,,14,11,154,,,squ_rect,154,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
L1774-99a,L1774,99,0.73880597,R,1774,F,F,F,0,5.703782475,300,1,(2) Jeune filles; enfans jouent,"Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,"Folliot, Julien for Coss, marquis de",DC,C,1,D,15,13,195,,,squ_rect,195,toile (ovale),t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L1774-99b,L1774,99,0.73880597,R,1774,F,F,F,0,5.703782475,300,1,(2) Jeune filles; enfans jouent,"Greuze, Jean-Baptiste",1,n/a,Jean-Baptiste Greuze,"Folliot, Julien for Coss, marquis de",DC,C,1,D,15,13,195,,,squ_rect,195,toile (ovale),t,canvas,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
L1774-100,L1774,100,0.746268657,R,1774,F,F,F,0,7.279318835,1450,1,Venus endormi,"Lagrene the Elder, Louis-Jean-Franois",1,n/a,"M. de Lagrene, l'aine","Boileau, Nicolas-Franois-Jacques",D,D,0,,24,20,480,,,squ_rect,480,toile,t,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
